# Appendix 1 of Holdaway et al. 2016 Design of New Zealand's grid -based plot network (Landcare Research contract report),,,,,,,,,,,
# Updated 19 July 2016,,,,,,,,,,,
# Static Master Data for national 8km plot grid,,,,,,,,,,,
# Created by Robert Holdaway 20th April 2016,,,,,,,,,,,
# Column A = plotID,,,,,,,,,,,
"# Columns F-K = ideal gird-based plot location, in NZTM, NZMG and WGS84",,,,,,,,,,,
# Columns B & C = ideal randomised year of measurement for a 5 year measurement cycle for all plots,,,,,,,,,,,
# Columns D & E = ideal randomised year of measurement for a 10 year measurement cycle for all plots,,,,,,,,,,,
"# Column L = regional boundaries based on the New Zealand 2016 12 mile high definition spatial layer, downloaded from Statistics New Zealand on 14 April 2016",,,,,,,,,,,
#,,,,,,,,,,,
PlotID,cycle.year,cycle.code,cycle.year.10yr,cycle.code.10yr,NZMG_Northing,NZMG_Easting,WGS84_Lat,WGS84_Long,NZTM_Northing,NZTM_Easting,Region
CT96,2014,1,2015,2,6029074,2752051,-40.90915,175.8739,5467351,1842042,Wellington Region
CT97,2015,2,2016,3,6021074,2752051,-40.98114,175.877,5459349,1842040,Wellington Region
CT98,2015,2,2016,3,6013074,2752051,-41.05313,175.8801,5451348,1842038,Wellington Region
CT99,2015,2,2017,4,6005074,2752051,-41.12512,175.8832,5443346,1842036,Wellington Region
CU100,2017,4,2020,7,5997074,2760051,-41.1947,175.9816,5435342,1850036,Wellington Region
CU34,2014,1,2015,2,6525074,2760051,-36.44056,175.7839,5963583,1849531,Waikato Region
CU38,2017,4,2020,7,6493074,2760051,-36.72877,175.7951,5931573,1849604,Waikato Region
CU40,2018,5,2023,10,6477074,2760051,-36.87287,175.8007,5915567,1849639,Waikato Region
CU41,2018,5,2022,9,6469074,2760051,-36.94493,175.8035,5907564,1849656,Waikato Region
CU42,2018,5,2022,9,6461074,2760051,-37.01698,175.8064,5899561,1849673,Waikato Region
CU43,2017,4,2020,7,6453074,2760051,-37.08903,175.8092,5891558,1849689,Waikato Region
CU44,2018,5,2023,10,6445074,2760051,-37.16109,175.8121,5883554,1849705,Waikato Region
CU45,2017,4,2020,7,6437074,2760051,-37.23314,175.8149,5875551,1849721,Waikato Region
CU46,2016,3,2019,6,6429074,2760051,-37.30519,175.8178,5867547,1849736,Waikato Region
CU47,2015,2,2017,4,6421074,2760051,-37.37725,175.8206,5859543,1849751,Waikato Region
CU48,2016,3,2019,6,6413074,2760051,-37.4493,175.8235,5851540,1849765,Waikato Region
CU49,2017,4,2020,7,6405074,2760051,-37.52135,175.8264,5843536,1849779,Bay of Plenty Region
CU50,2018,5,2023,10,6397074,2760051,-37.59341,175.8293,5835532,1849793,Waikato Region
CU51,2014,1,2015,2,6389074,2760051,-37.66546,175.8321,5827528,1849806,Waikato Region
CU52,2017,4,2021,8,6381074,2760051,-37.73751,175.835,5819524,1849819,Waikato Region
CU53,2016,3,2018,5,6373074,2760051,-37.80956,175.8379,5811519,1849832,Waikato Region
CU54,2014,1,2015,2,6365074,2760051,-37.88161,175.8408,5803515,1849844,Waikato Region
CU55,2016,3,2019,6,6357074,2760051,-37.95366,175.8438,5795511,1849856,Waikato Region
CU56,2014,1,2014,1,6349074,2760051,-38.02571,175.8467,5787507,1849868,Waikato Region
CU57,2017,4,2021,8,6341074,2760051,-38.09776,175.8496,5779502,1849879,Waikato Region
CU58,2018,5,2022,9,6333074,2760051,-38.16981,175.8525,5771498,1849890,Waikato Region
CU59,2018,5,2023,10,6325074,2760051,-38.24186,175.8555,5763493,1849900,Waikato Region
CU60,2015,2,2016,3,6317074,2760051,-38.31391,175.8584,5755489,1849910,Waikato Region
CU61,2016,3,2019,6,6309074,2760051,-38.38595,175.8613,5747485,1849920,Waikato Region
CU62,2016,3,2019,6,6301074,2760051,-38.458,175.8643,5739480,1849929,Waikato Region
CU63,2016,3,2019,6,6293074,2760051,-38.53004,175.8673,5731476,1849938,Waikato Region
CU64,2017,4,2020,7,6285074,2760051,-38.60209,175.8702,5723471,1849947,Waikato Region
CU65,2016,3,2018,5,6277074,2760051,-38.67413,175.8732,5715467,1849955,Waikato Region
CU66,2014,1,2015,2,6269074,2760051,-38.74617,175.8762,5707462,1849963,Waikato Region
CU67,2016,3,2018,5,6261074,2760051,-38.81821,175.8791,5699458,1849970,Waikato Region
CU68,2017,4,2020,7,6253074,2760051,-38.89025,175.8821,5691453,1849977,Waikato Region
CU69,2014,1,2015,2,6245074,2760051,-38.96229,175.8851,5683449,1849984,Waikato Region
CU70,2015,2,2017,4,6237074,2760051,-39.03433,175.8881,5675444,1849990,Waikato Region
CU71,2018,5,2022,9,6229074,2760051,-39.10636,175.8911,5667440,1849996,Waikato Region
CU72,2017,4,2021,8,6221074,2760051,-39.1784,175.8942,5659435,1850002,Waikato Region
CU73,2014,1,2015,2,6213074,2760051,-39.25043,175.8972,5651431,1850007,Manawatu-Wanganui Region
CU74,2018,5,2022,9,6205074,2760051,-39.32247,175.9002,5643426,1850012,Manawatu-Wanganui Region
CU75,2016,3,2019,6,6197074,2760051,-39.3945,175.9033,5635422,1850017,Manawatu-Wanganui Region
CU76,2016,3,2019,6,6189074,2760051,-39.46653,175.9063,5627418,1850021,Manawatu-Wanganui Region
CU77,2018,5,2023,10,6181074,2760051,-39.53855,175.9093,5619414,1850025,Manawatu-Wanganui Region
CU78,2016,3,2018,5,6173074,2760051,-39.61058,175.9124,5611410,1850029,Manawatu-Wanganui Region
CU79,2016,3,2019,6,6165074,2760051,-39.68261,175.9155,5603405,1850032,Manawatu-Wanganui Region
CU80,2016,3,2019,6,6157074,2760051,-39.75463,175.9185,5595401,1850035,Manawatu-Wanganui Region
CU81,2018,5,2022,9,6149074,2760051,-39.82665,175.9216,5587398,1850038,Manawatu-Wanganui Region
CU82,2018,5,2023,10,6141074,2760051,-39.89867,175.9247,5579394,1850041,Manawatu-Wanganui Region
CU83,2016,3,2018,5,6133074,2760051,-39.97069,175.9278,5571390,1850043,Manawatu-Wanganui Region
CU84,2014,1,2015,2,6125074,2760051,-40.04271,175.9309,5563386,1850044,Manawatu-Wanganui Region
CU85,2018,5,2022,9,6117074,2760051,-40.11472,175.934,5555383,1850046,Manawatu-Wanganui Region
CU86,2014,1,2015,2,6109074,2760051,-40.18673,175.9371,5547379,1850047,Manawatu-Wanganui Region
CU87,2016,3,2018,5,6101074,2760051,-40.25875,175.9403,5539376,1850048,Manawatu-Wanganui Region
CU88,2018,5,2022,9,6093074,2760051,-40.33075,175.9434,5531372,1850049,Manawatu-Wanganui Region
CU89,2018,5,2023,10,6085074,2760051,-40.40276,175.9465,5523369,1850049,Manawatu-Wanganui Region
CU90,2017,4,2020,7,6077074,2760051,-40.47477,175.9497,5515366,1850049,Manawatu-Wanganui Region
CU91,2016,3,2019,6,6069074,2760051,-40.54677,175.9528,5507363,1850049,Manawatu-Wanganui Region
CU92,2015,2,2017,4,6061074,2760051,-40.61877,175.956,5499360,1850048,Manawatu-Wanganui Region
CU93,2016,3,2019,6,6053074,2760051,-40.69077,175.9592,5491358,1850048,Manawatu-Wanganui Region
CU94,2015,2,2016,3,6045074,2760051,-40.76277,175.9624,5483355,1850047,Wellington Region
CU95,2018,5,2022,9,6037074,2760051,-40.83476,175.9655,5475352,1850045,Wellington Region
CU96,2015,2,2016,3,6029074,2760051,-40.90675,175.9687,5467350,1850044,Wellington Region
CU97,2016,3,2018,5,6021074,2760051,-40.97874,175.972,5459348,1850042,Wellington Region
CU98,2016,3,2019,6,6013074,2760051,-41.05073,175.9752,5451346,1850040,Wellington Region
CU99,2018,5,2022,9,6005074,2760051,-41.12272,175.9784,5443344,1850038,Wellington Region
CV46,2015,2,2016,3,6429074,2768051,-37.30287,175.908,5867562,1857740,Waikato Region
CV47,2017,4,2021,8,6421074,2768051,-37.37493,175.9109,5859558,1857754,Waikato Region
CV48,2015,2,2017,4,6413074,2768051,-37.44698,175.9139,5851554,1857769,Bay of Plenty Region
CV49,2018,5,2022,9,6405074,2768051,-37.51903,175.9168,5843550,1857783,Bay of Plenty Region
CV50,2015,2,2016,3,6397074,2768051,-37.59108,175.9198,5835545,1857797,Bay of Plenty Region
CV51,2017,4,2021,8,6389074,2768051,-37.66313,175.9228,5827541,1857810,Bay of Plenty Region
CV52,2015,2,2016,3,6381074,2768051,-37.73518,175.9258,5819536,1857823,Bay of Plenty Region
CV53,2016,3,2019,6,6373074,2768051,-37.80723,175.9287,5811532,1857836,Bay of Plenty Region
CV54,2014,1,2015,2,6365074,2768051,-37.87927,175.9317,5803527,1857849,Waikato Region
CV55,2018,5,2023,10,6357074,2768051,-37.95132,175.9347,5795523,1857860,Waikato Region
CV56,2016,3,2018,5,6349074,2768051,-38.02337,175.9377,5787518,1857872,Waikato Region
CV57,2018,5,2023,10,6341074,2768051,-38.09542,175.9408,5779513,1857883,Waikato Region
CV58,2016,3,2019,6,6333074,2768051,-38.16746,175.9438,5771508,1857894,Waikato Region
CV59,2018,5,2022,9,6325074,2768051,-38.23951,175.9468,5763504,1857905,Waikato Region
CV60,2018,5,2023,10,6317074,2768051,-38.31155,175.9498,5755499,1857915,Waikato Region
CV61,2014,1,2015,2,6309074,2768051,-38.38359,175.9529,5747494,1857924,Waikato Region
CV62,2015,2,2016,3,6301074,2768051,-38.45564,175.9559,5739489,1857934,Waikato Region
CV63,2016,3,2018,5,6293074,2768051,-38.52768,175.959,5731484,1857943,Waikato Region
CV64,2016,3,2018,5,6285074,2768051,-38.59972,175.962,5723479,1857951,Waikato Region
CV65,2014,1,2014,1,6277074,2768051,-38.67176,175.9651,5715475,1857959,Waikato Region
CV66,2014,1,2014,1,6269074,2768051,-38.7438,175.9682,5707470,1857967,Waikato Region
CV67,2018,5,2023,10,6261074,2768051,-38.81584,175.9712,5699465,1857975,Waikato Region
CV68,2016,3,2018,5,6253074,2768051,-38.88788,175.9743,5691460,1857982,Waikato Region
CV69,2017,4,2021,8,6245074,2768051,-38.95991,175.9774,5683455,1857988,Waikato Region
CV70,2018,5,2022,9,6237074,2768051,-39.03195,175.9805,5675450,1857995,Waikato Region
CV71,2018,5,2022,9,6229074,2768051,-39.10398,175.9836,5667445,1858001,Waikato Region
CV72,2015,2,2017,4,6221074,2768051,-39.17601,175.9867,5659441,1858006,Manawatu-Wanganui Region
CV73,2018,5,2022,9,6213074,2768051,-39.24804,175.9898,5651436,1858012,Manawatu-Wanganui Region
CV74,2017,4,2021,8,6205074,2768051,-39.32007,175.993,5643431,1858017,Manawatu-Wanganui Region
CV75,2016,3,2018,5,6197074,2768051,-39.3921,175.9961,5635427,1858021,Manawatu-Wanganui Region
CV76,2014,1,2014,1,6189074,2768051,-39.46413,175.9992,5627422,1858026,Manawatu-Wanganui Region
CV77,2015,2,2017,4,6181074,2768051,-39.53615,176.0024,5619417,1858030,Manawatu-Wanganui Region
CV78,2016,3,2019,6,6173074,2768051,-39.60818,176.0055,5611413,1858033,Manawatu-Wanganui Region
CV79,2017,4,2021,8,6165074,2768051,-39.6802,176.0087,5603409,1858036,Manawatu-Wanganui Region
CV80,2015,2,2017,4,6157074,2768051,-39.75222,176.0119,5595404,1858039,Manawatu-Wanganui Region
CV81,2018,5,2022,9,6149074,2768051,-39.82424,176.015,5587400,1858042,Manawatu-Wanganui Region
CV82,2015,2,2017,4,6141074,2768051,-39.89625,176.0182,5579396,1858044,Manawatu-Wanganui Region
CV83,2017,4,2021,8,6133074,2768051,-39.96827,176.0214,5571392,1858046,Manawatu-Wanganui Region
CV84,2015,2,2017,4,6125074,2768051,-40.04028,176.0246,5563388,1858048,Manawatu-Wanganui Region
CV85,2014,1,2015,2,6117074,2768051,-40.11229,176.0278,5555384,1858050,Manawatu-Wanganui Region
CV86,2015,2,2016,3,6109074,2768051,-40.1843,176.031,5547380,1858051,Manawatu-Wanganui Region
CV87,2014,1,2014,1,6101074,2768051,-40.25631,176.0342,5539376,1858051,Manawatu-Wanganui Region
CV88,2017,4,2021,8,6093074,2768051,-40.32832,176.0375,5531373,1858052,Manawatu-Wanganui Region
CV89,2016,3,2019,6,6085074,2768051,-40.40032,176.0407,5523369,1858052,Manawatu-Wanganui Region
CV90,2016,3,2019,6,6077074,2768051,-40.47232,176.044,5515366,1858052,Manawatu-Wanganui Region
CV91,2014,1,2015,2,6069074,2768051,-40.54432,176.0472,5507363,1858052,Manawatu-Wanganui Region
CV92,2017,4,2021,8,6061074,2768051,-40.61632,176.0505,5499360,1858051,Manawatu-Wanganui Region
CV93,2017,4,2020,7,6053074,2768051,-40.68831,176.0538,5491357,1858050,Manawatu-Wanganui Region
CV94,2017,4,2020,7,6045074,2768051,-40.76031,176.057,5483354,1858049,Wellington Region
CV95,2015,2,2017,4,6037074,2768051,-40.8323,176.0603,5475351,1858048,Wellington Region
CV96,2014,1,2014,1,6029074,2768051,-40.90429,176.0636,5467348,1858046,Wellington Region
CV97,2018,5,2022,9,6021074,2768051,-40.97627,176.0669,5459346,1858044,Wellington Region
CV98,2017,4,2020,7,6013074,2768051,-41.04825,176.0703,5451344,1858042,Wellington Region
CW49,2016,3,2019,6,6405074,2776051,-37.51663,176.0073,5843564,1865788,Bay of Plenty Region
CW51,2016,3,2019,6,6389074,2776051,-37.66072,176.0134,5827554,1865815,Bay of Plenty Region
CW52,2018,5,2022,9,6381074,2776051,-37.73277,176.0165,5819549,1865828,Bay of Plenty Region
CW53,2014,1,2015,2,6373074,2776051,-37.80482,176.0196,5811544,1865841,Bay of Plenty Region
CW54,2017,4,2020,7,6365074,2776051,-37.87686,176.0226,5803539,1865853,Bay of Plenty Region
CW55,2016,3,2019,6,6357074,2776051,-37.94891,176.0257,5795534,1865865,Bay of Plenty Region
CW56,2018,5,2022,9,6349074,2776051,-38.02095,176.0288,5787529,1865877,Waikato Region
CW57,2015,2,2017,4,6341074,2776051,-38.093,176.0319,5779524,1865888,Waikato Region
CW58,2014,1,2014,1,6333074,2776051,-38.16504,176.035,5771519,1865899,Waikato Region
CW59,2016,3,2019,6,6325074,2776051,-38.23708,176.0381,5763514,1865910,Waikato Region
CW60,2017,4,2020,7,6317074,2776051,-38.30912,176.0413,5755509,1865920,Waikato Region
CW61,2014,1,2015,2,6309074,2776051,-38.38117,176.0444,5747504,1865930,Waikato Region
CW62,2015,2,2017,4,6301074,2776051,-38.45321,176.0475,5739498,1865939,Waikato Region
CW63,2016,3,2019,6,6293074,2776051,-38.52525,176.0507,5731493,1865948,Waikato Region
CW64,2017,4,2021,8,6285074,2776051,-38.59728,176.0538,5723488,1865956,Waikato Region
CW65,2017,4,2021,8,6277074,2776051,-38.66932,176.057,5715483,1865965,Waikato Region
CW66,2014,1,2015,2,6269074,2776051,-38.74136,176.0601,5707477,1865972,Waikato Region
CW67,2015,2,2016,3,6261074,2776051,-38.81339,176.0633,5699472,1865980,Waikato Region
CW68,2016,3,2018,5,6253074,2776051,-38.88543,176.0665,5691467,1865987,Waikato Region
CW69,2017,4,2020,7,6245074,2776051,-38.95746,176.0697,5683462,1865994,Waikato Region
CW70,2015,2,2016,3,6237074,2776051,-39.02949,176.0729,5675456,1866000,Waikato Region
CW71,2014,1,2015,2,6229074,2776051,-39.10152,176.076,5667451,1866006,Waikato Region
CW72,2015,2,2017,4,6221074,2776051,-39.17355,176.0793,5659446,1866011,Manawatu-Wanganui Region
CW73,2018,5,2022,9,6213074,2776051,-39.24558,176.0825,5651441,1866017,Manawatu-Wanganui Region
CW74,2017,4,2020,7,6205074,2776051,-39.31761,176.0857,5643436,1866022,Manawatu-Wanganui Region
CW75,2014,1,2015,2,6197074,2776051,-39.38963,176.0889,5635431,1866026,Manawatu-Wanganui Region
CW76,2018,5,2023,10,6189074,2776051,-39.46166,176.0921,5627426,1866030,Manawatu-Wanganui Region
CW77,2017,4,2020,7,6181074,2776051,-39.53368,176.0954,5619421,1866034,Manawatu-Wanganui Region
CW78,2014,1,2014,1,6173074,2776051,-39.6057,176.0986,5611416,1866038,Manawatu-Wanganui Region
CW79,2017,4,2021,8,6165074,2776051,-39.67772,176.1019,5603412,1866041,Manawatu-Wanganui Region
CW80,2016,3,2018,5,6157074,2776051,-39.74973,176.1052,5595407,1866044,Manawatu-Wanganui Region
CW81,2014,1,2015,2,6149074,2776051,-39.82175,176.1084,5587402,1866046,Manawatu-Wanganui Region
CW82,2014,1,2015,2,6141074,2776051,-39.89376,176.1117,5579398,1866049,Manawatu-Wanganui Region
CW83,2017,4,2021,8,6133074,2776051,-39.96577,176.115,5571394,1866051,Manawatu-Wanganui Region
CW84,2017,4,2021,8,6125074,2776051,-40.03778,176.1183,5563389,1866052,Manawatu-Wanganui Region
CW85,2017,4,2021,8,6117074,2776051,-40.10979,176.1216,5555385,1866053,Manawatu-Wanganui Region
CW86,2018,5,2022,9,6109074,2776051,-40.1818,176.1249,5547381,1866054,Manawatu-Wanganui Region
CW87,2014,1,2015,2,6101074,2776051,-40.2538,176.1282,5539377,1866055,Manawatu-Wanganui Region
CW88,2015,2,2016,3,6093074,2776051,-40.3258,176.1316,5531373,1866055,Manawatu-Wanganui Region
CW89,2016,3,2019,6,6085074,2776051,-40.3978,176.1349,5523369,1866056,Manawatu-Wanganui Region
CW90,2017,4,2021,8,6077074,2776051,-40.4698,176.1382,5515366,1866055,Manawatu-Wanganui Region
CW91,2016,3,2018,5,6069074,2776051,-40.54179,176.1416,5507362,1866055,Manawatu-Wanganui Region
CW92,2015,2,2016,3,6061074,2776051,-40.61379,176.145,5499359,1866054,Manawatu-Wanganui Region
CW93,2016,3,2018,5,6053074,2776051,-40.68578,176.1483,5491356,1866053,Wellington Region
CW94,2015,2,2016,3,6045074,2776051,-40.75777,176.1517,5483352,1866052,Wellington Region
CW95,2014,1,2014,1,6037074,2776051,-40.82975,176.1551,5475349,1866051,Wellington Region
CW96,2014,1,2015,2,6029074,2776051,-40.90174,176.1585,5467347,1866049,Wellington Region
CX50,2017,4,2021,8,6397074,2784051,-37.58621,176.1009,5835573,1873806,Bay of Plenty Region
CX52,2014,1,2014,1,6381074,2784051,-37.7303,176.1072,5819562,1873833,Bay of Plenty Region
CX53,2016,3,2019,6,6373074,2784051,-37.80234,176.1104,5811557,1873846,Bay of Plenty Region
CX54,2018,5,2022,9,6365074,2784051,-37.87438,176.1135,5803552,1873858,Bay of Plenty Region
CX55,2014,1,2015,2,6357074,2784051,-37.94642,176.1167,5795546,1873871,Bay of Plenty Region
CX56,2015,2,2016,3,6349074,2784051,-38.01847,176.1199,5787541,1873882,Bay of Plenty Region
CX57,2017,4,2021,8,6341074,2784051,-38.09051,176.1231,5779535,1873894,Bay of Plenty Region
CX58,2015,2,2016,3,6333074,2784051,-38.16255,176.1263,5771530,1873905,Bay of Plenty Region
CX59,2018,5,2023,10,6325074,2784051,-38.23459,176.1295,5763524,1873915,Waikato Region
CX60,2018,5,2023,10,6317074,2784051,-38.30663,176.1327,5755519,1873925,Waikato Region
CX61,2018,5,2022,9,6309074,2784051,-38.37867,176.1359,5747513,1873935,Waikato Region
CX62,2015,2,2016,3,6301074,2784051,-38.4507,176.1391,5739507,1873944,Waikato Region
CX63,2014,1,2014,1,6293074,2784051,-38.52274,176.1424,5731502,1873953,Waikato Region
CX64,2014,1,2014,1,6285074,2784051,-38.59477,176.1456,5723496,1873962,Waikato Region
CX65,2016,3,2019,6,6277074,2784051,-38.66681,176.1489,5715491,1873970,Waikato Region
CX66,2016,3,2019,6,6269074,2784051,-38.73884,176.1521,5707485,1873978,Waikato Region
CX67,2017,4,2020,7,6261074,2784051,-38.81088,176.1554,5699479,1873985,Waikato Region
CX68,2018,5,2022,9,6253074,2784051,-38.88291,176.1586,5691474,1873992,Waikato Region
CX69,2014,1,2014,1,6245074,2784051,-38.95494,176.1619,5683468,1873999,Waikato Region
CX70,2017,4,2021,8,6237074,2784051,-39.02697,176.1652,5675462,1874005,Hawke's Bay Region
CX71,2016,3,2019,6,6229074,2784051,-39.09899,176.1685,5667457,1874011,Hawke's Bay Region
CX72,2014,1,2015,2,6221074,2784051,-39.17102,176.1718,5659451,1874017,Hawke's Bay Region
CX73,2015,2,2016,3,6213074,2784051,-39.24305,176.1751,5651446,1874022,Hawke's Bay Region
CX74,2017,4,2020,7,6205074,2784051,-39.31507,176.1784,5643441,1874027,Hawke's Bay Region
CX75,2018,5,2022,9,6197074,2784051,-39.38709,176.1817,5635435,1874031,Hawke's Bay Region
CX76,2015,2,2016,3,6189074,2784051,-39.45911,176.1851,5627430,1874035,Hawke's Bay Region
CX77,2015,2,2016,3,6181074,2784051,-39.53113,176.1884,5619425,1874039,Hawke's Bay Region
CX78,2018,5,2023,10,6173074,2784051,-39.60315,176.1917,5611420,1874043,Hawke's Bay Region
CX79,2017,4,2020,7,6165074,2784051,-39.67516,176.1951,5603415,1874046,Manawatu-Wanganui Region
CX80,2016,3,2018,5,6157074,2784051,-39.74717,176.1984,5595410,1874049,Hawke's Bay Region
CX81,2015,2,2017,4,6149074,2784051,-39.81919,176.2018,5587405,1874051,Hawke's Bay Region
CX82,2015,2,2016,3,6141074,2784051,-39.8912,176.2052,5579400,1874053,Hawke's Bay Region
CX83,2018,5,2023,10,6133074,2784051,-39.9632,176.2086,5571395,1874055,Hawke's Bay Region
CX84,2017,4,2020,7,6125074,2784051,-40.03521,176.212,5563391,1874056,Manawatu-Wanganui Region
CX85,2015,2,2017,4,6117074,2784051,-40.10721,176.2154,5555386,1874058,Manawatu-Wanganui Region
CX86,2015,2,2016,3,6109074,2784051,-40.17922,176.2188,5547382,1874058,Manawatu-Wanganui Region
CX87,2016,3,2019,6,6101074,2784051,-40.25122,176.2222,5539378,1874059,Manawatu-Wanganui Region
CX88,2017,4,2021,8,6093074,2784051,-40.32321,176.2256,5531373,1874059,Manawatu-Wanganui Region
CX89,2015,2,2017,4,6085074,2784051,-40.39521,176.2291,5523369,1874059,Manawatu-Wanganui Region
CX90,2017,4,2020,7,6077074,2784051,-40.4672,176.2325,5515365,1874059,Manawatu-Wanganui Region
CX91,2016,3,2018,5,6069074,2784051,-40.53919,176.236,5507362,1874058,Manawatu-Wanganui Region
CX92,2016,3,2019,6,6061074,2784051,-40.61118,176.2394,5499358,1874058,Manawatu-Wanganui Region
CX93,2016,3,2018,5,6053074,2784051,-40.68317,176.2429,5491354,1874057,Wellington Region
CX94,2014,1,2015,2,6045074,2784051,-40.75515,176.2464,5483351,1874055,Wellington Region
CX95,2014,1,2014,1,6037074,2784051,-40.82714,176.2499,5475348,1874054,Wellington Region
CY51,2015,2,2016,3,6389074,2792051,-37.65571,176.1946,5827581,1881825,Bay of Plenty Region
CY52,2015,2,2016,3,6381074,2792051,-37.72775,176.1979,5819575,1881839,Bay of Plenty Region
CY53,2016,3,2019,6,6373074,2792051,-37.79979,176.2011,5811570,1881851,Bay of Plenty Region
CY54,2014,1,2014,1,6365074,2792051,-37.87183,176.2044,5803564,1881864,Bay of Plenty Region
CY55,2016,3,2019,6,6357074,2792051,-37.94387,176.2077,5795558,1881876,Bay of Plenty Region
CY56,2014,1,2014,1,6349074,2792051,-38.01591,176.211,5787552,1881888,Bay of Plenty Region
CY57,2017,4,2021,8,6341074,2792051,-38.08795,176.2142,5779546,1881899,Bay of Plenty Region
CY58,2017,4,2021,8,6333074,2792051,-38.15998,176.2175,5771541,1881910,Bay of Plenty Region
CY59,2018,5,2022,9,6325074,2792051,-38.23202,176.2208,5763535,1881921,Bay of Plenty Region
CY60,2014,1,2014,1,6317074,2792051,-38.30406,176.2241,5755529,1881931,Waikato Region
CY61,2014,1,2015,2,6309074,2792051,-38.37609,176.2274,5747523,1881941,Waikato Region
CY62,2018,5,2023,10,6301074,2792051,-38.44813,176.2307,5739517,1881950,Waikato Region
CY63,2016,3,2019,6,6293074,2792051,-38.52016,176.2341,5731511,1881959,Waikato Region
CY64,2017,4,2020,7,6285074,2792051,-38.59219,176.2374,5723505,1881968,Waikato Region
CY65,2018,5,2023,10,6277074,2792051,-38.66423,176.2407,5715498,1881976,Waikato Region
CY66,2014,1,2015,2,6269074,2792051,-38.73626,176.2441,5707492,1881984,Waikato Region
CY67,2014,1,2015,2,6261074,2792051,-38.80829,176.2474,5699486,1881991,Waikato Region
CY68,2018,5,2023,10,6253074,2792051,-38.88031,176.2508,5691480,1881998,Waikato Region
CY69,2018,5,2022,9,6245074,2792051,-38.95234,176.2542,5683475,1882005,Hawke's Bay Region
CY70,2017,4,2020,7,6237074,2792051,-39.02437,176.2575,5675469,1882011,Hawke's Bay Region
CY71,2016,3,2019,6,6229074,2792051,-39.09639,176.2609,5667463,1882017,Hawke's Bay Region
CY72,2014,1,2015,2,6221074,2792051,-39.16841,176.2643,5659457,1882022,Hawke's Bay Region
CY73,2017,4,2021,8,6213074,2792051,-39.24044,176.2677,5651451,1882028,Hawke's Bay Region
CY74,2017,4,2021,8,6205074,2792051,-39.31246,176.2711,5643445,1882032,Hawke's Bay Region
CY75,2018,5,2023,10,6197074,2792051,-39.38447,176.2745,5635440,1882037,Hawke's Bay Region
CY76,2016,3,2019,6,6189074,2792051,-39.45649,176.278,5627434,1882041,Hawke's Bay Region
CY77,2017,4,2021,8,6181074,2792051,-39.52851,176.2814,5619428,1882045,Hawke's Bay Region
CY78,2015,2,2016,3,6173074,2792051,-39.60052,176.2848,5611423,1882048,Hawke's Bay Region
CY79,2017,4,2021,8,6165074,2792051,-39.67253,176.2883,5603418,1882051,Hawke's Bay Region
CY80,2014,1,2015,2,6157074,2792051,-39.74454,176.2917,5595412,1882054,Hawke's Bay Region
CY81,2018,5,2023,10,6149074,2792051,-39.81655,176.2952,5587407,1882056,Hawke's Bay Region
CY82,2014,1,2014,1,6141074,2792051,-39.88856,176.2987,5579402,1882058,Hawke's Bay Region
CY83,2018,5,2022,9,6133074,2792051,-39.96056,176.3021,5571397,1882060,Hawke's Bay Region
CY84,2014,1,2014,1,6125074,2792051,-40.03256,176.3056,5563392,1882061,Hawke's Bay Region
CY85,2017,4,2021,8,6117074,2792051,-40.10456,176.3091,5555387,1882062,Manawatu-Wanganui Region
CY86,2014,1,2015,2,6109074,2792051,-40.17656,176.3126,5547382,1882063,Manawatu-Wanganui Region
CY87,2014,1,2015,2,6101074,2792051,-40.24856,176.3162,5539378,1882063,Manawatu-Wanganui Region
CY88,2017,4,2021,8,6093074,2792051,-40.32055,176.3197,5531373,1882063,Manawatu-Wanganui Region
CY89,2014,1,2015,2,6085074,2792051,-40.39254,176.3232,5523369,1882063,Manawatu-Wanganui Region
CY90,2015,2,2017,4,6077074,2792051,-40.46453,176.3268,5515365,1882063,Manawatu-Wanganui Region
CY91,2017,4,2020,7,6069074,2792051,-40.53652,176.3303,5507361,1882062,Manawatu-Wanganui Region
CY92,2014,1,2014,1,6061074,2792051,-40.6085,176.3339,5499357,1882061,Manawatu-Wanganui Region
CY93,2016,3,2018,5,6053074,2792051,-40.68048,176.3375,5491353,1882060,Manawatu-Wanganui Region
CZ46,2017,4,2021,8,6429074,2800051,-37.2929,176.2687,5867623,1889758,Bay of Plenty Region
CZ52,2015,2,2017,4,6381074,2800051,-37.72513,176.2886,5819588,1889844,Bay of Plenty Region
CZ53,2014,1,2015,2,6373074,2800051,-37.79717,176.2919,5811582,1889857,Bay of Plenty Region
CZ54,2014,1,2015,2,6365074,2800051,-37.86921,176.2953,5803576,1889870,Bay of Plenty Region
CZ55,2016,3,2019,6,6357074,2800051,-37.94124,176.2986,5795570,1889882,Bay of Plenty Region
CZ56,2016,3,2019,6,6349074,2800051,-38.01328,176.302,5787564,1889894,Bay of Plenty Region
CZ57,2018,5,2023,10,6341074,2800051,-38.08532,176.3054,5779558,1889905,Bay of Plenty Region
CZ58,2017,4,2021,8,6333074,2800051,-38.15735,176.3088,5771551,1889916,Bay of Plenty Region
CZ59,2017,4,2021,8,6325074,2800051,-38.22938,176.3121,5763545,1889927,Bay of Plenty Region
